0,53
0,118
0,163
0,167
0,208
0,226
0,317
0,328
0,363
0,494
0,520
0,589
0,621
0,629
0,696
0,700
0,704
0,714
0,742
0,758
0,769
0,803
0,811
0,834
0,855
0,863
0,937
0,988
0,1021
0,1031
0,1191
0,1201
0,1260
0,1299
0,1308
0,1319
0,1346
0,1407
0,1409
0,1418
0,1443
0,1460
0,1511
0,1516
0,1517
0,1518
0,1573
0,1578
0,1613
0,1650
0,1656
0,1663
0,1699
0,1710
0,1729
0,1750
0,1836
0,1955
0,1992
0,2014
0,2019
0,2052
0,2156
0,2205
0,2210
0,2277
0,2376
0,2397
0,2449
0,2459
0,2488
0,2493
0,2522
0,2532
0,2540
0,2602
0,2635
0,2714
0,2849
0,2885
0,2891
0,2898
0,2974
0,3143
0,3279
0,3295
0,3346
0,3348
0,3448
0,3454
0,3463
0,3514
0,3560
0,3620
0,3621
0,3660
0,3673
0,3772
0,3802
0,3809
0,3818
0,3832
0,3833
0,3867
0,3886
0,3950
0,3972
0,4010
0,4077
0,4185
0,4234
0,4238
0,4247
0,4304
0,4310
0,4345
0,4360
0,4497
0,4545
0,4558
0,4583
0,4612
0,4654
0,4659
0,4806
0,4842
0,4863
1,18
1,68
1,164
1,205
1,294
1,295
1,300
1,332
1,352
1,366
1,388
1,391
1,405
1,477
1,510
1,514
1,529
1,570
1,599
1,618
1,695
1,696
1,776
1,787
1,797
1,820
1,871
1,883
1,902
1,928
1,1003
1,1036
1,1118
1,1199
1,1216
1,1239
1,1260
1,1383
1,1393
1,1460
1,1467
1,1484
1,1501
1,1555
1,1589
1,1618
1,1622
1,1654
1,1663
1,1664
1,1723
1,1829
1,1895
1,1908
1,1970
1,1990
1,2021
1,2067
1,2231
1,2290
1,2295
1,2302
1,2321
1,2326
1,2380
1,2528
1,2575
1,2577
1,2587
1,2589
1,2599
1,2635
1,2641
1,2647
1,2657
1,2674
1,2678
1,2718
1,2723
1,2813
1,2851
1,2969
1,3053
1,3066
1,3143
1,3163
1,3200
1,3210
1,3256
1,3313
1,3349
1,3412
1,3420
1,3438
1,3442
1,3447
1,3560
1,3585
1,3650
1,3672
1,3679
1,3691
1,3703
1,3754
1,3827
1,3850
1,3874
1,3888
1,4041
1,4075
1,4119
1,4133
1,4145
1,4203
1,4209
1,4214
1,4296
1,4323
1,4330
1,4348
1,4366
1,4378
1,4386
1,4412
1,4419
1,4505
1,4531
1,4595
1,4690
1,4778
1,4780
1,4789
1,4795
1,4842
1,4847
1,4848
1,4940
1,4988
1,4996
2,73
2,156
2,233
2,256
2,338
2,385
2,389
2,402
2,488
2,497
2,547
2,554
2,569
2,602
2,611
2,660
2,668
2,675
2,683
2,688
2,690
2,862
2,874
2,906
2,939
2,969
2,1080
2,1106
2,1138
2,1186
2,1200
2,1252
2,1333
2,1354
2,1461
2,1500
2,1505
2,1537
2,1584
2,1644
2,1728
2,1755
2,1810
2,1880
2,1886
2,1894
2,1953
2,1985
2,2065
2,2077
2,2111
2,2120
2,2136
2,2140
2,2165
2,2196
2,2218
2,2238
2,2295
2,2338
2,2452
2,2591
2,2644
2,2648
2,2747
2,2762
2,2769
2,2829
2,2848
2,2852
2,2894
2,2946
2,3111
2,3113
2,3155
2,3182
2,3224
2,3228
2,3264
2,3273
2,3277
2,3390
2,3415
2,3491
2,3517
2,3538
2,3617
2,3620
2,3633
2,3845
2,3855
2,3880
2,3894
2,3900
2,3901
2,4016
2,4038
2,4045
2,4061
2,4076
2,4079
2,4091
2,4094
2,4095
2,4117
2,4153
2,4220
2,4309
2,4324
2,4326
2,4348
2,4380
2,4419
2,4481
2,4511
2,4529
2,4556
2,4735
2,4754
2,4825
2,4831
2,4875
2,4943
2,4995
3,76
3,80
3,123
3,139
3,179
3,190
3,204
3,225
3,305
3,313
3,324
3,349
3,403
3,405
3,408
3,435
3,601
3,671
3,700
3,866
3,882
3,904
3,1069
3,1089
3,1110
3,1211
3,1296
3,1333
3,1356
3,1369
3,1407
3,1434
3,1530
3,1572
3,1685
3,1701
3,1703
3,1737
3,1751
3,1795
3,1826
3,1838
3,1853
3,1916
3,1953
3,1966
3,1973
3,2053
3,2063
3,2072
3,2162
3,2174
3,2188
3,2200
3,2220
3,2300
3,2316
3,2332
3,2339
3,2395
3,2399
3,2436
3,2498
3,2534
3,2542
3,2618
3,2650
3,2663
3,2789
3,2792
3,2842
3,2954
3,2962
3,2971
3,3057
3,3139
3,3144
3,3178
3,3202
3,3244
3,3253
3,3284
3,3296
3,3323
3,3375
3,3391
3,3394
3,3435
3,3456
3,3505
3,3522
3,3557
3,3561
3,3656
3,3800
3,3805
3,3846
3,3851
3,3928
3,3941
3,4057
3,4077
3,4083
3,4087
3,4121
3,4167
3,4200
3,4265
3,4339
3,4448
3,4499
3,4511
3,4513
3,4524
3,4587
3,4623
3,4670
3,4787
3,4849
3,4862
3,4868
3,4882
3,4930
3,4942
3,4952
4,39
4,67
4,114
